1/2, -13/32
58/49, -161630514/282475249
58/51, -117926354/345025251
58/53, -77643730/418195493
58/55, -42007602/503284375
58/57, -12265202/601692057
58/59, 10313966/714924299
58/61, 24438126/844596301
58/63, 28793230/992436543
58/65, 22042958/1160290625
58/67, 2828718/1350125107
58/69, -30230354/1564031349
58/71, -78537394/1804229351
58/73, -143517810/2073071593
58/75, -226619282/2373046875
58/77, -329311762/2706784157
58/79, -453087474/3077056399
58/81, -599460914/3486784401
58/83, -769968850/3939040643
58/85, -966170322/4437053125
58/89, -1442001394/5584059449
58/91, -1724860434/6240321451
58/93, -2039871890/6956883693
58/95, -2388706162/7737809375
58/97, -2773055922/8587340257
58/99, -3194636114/9509900499
58/101, -3655183954/10510100501
58/103, -4156458930/11592740743
58/105, -4700242802/12762815625
58/107, -5288339602/14025517307
58/109, -5922575634/15386239549
58/111, -6604799474/16850581551
58/113, -7336881970/18424351793
58/115, -8120716242/20113571875
58/117, -8958217682/21924480357
58/119, -9851323954/23863536599
58/121, -10801994994/25937424601
58/123, -11812213010/28153056843
58/125, -12883982482/30517578125
58/127, -14019330162/33038369407
58/129, -15220305074/35723051649
58/131, -16488978514/38579489651
58/133, -17827444050/41615795893
58/135, -19237817522/44840334375
58/137, -20722237042/48261724457
58/139, -22282862994/51888844699
58/141, -23921878034/55730836701
58/143, -25641487090/59797108943
58/147, -29331418322/68641485507
58/149, -31306261714/73439775749
58/151, -33370741554/78502725751
58/153, -35527174130/83841135993
58/155, -37777898002/89466096875
58/157, -40125274002/95388992557
58/159, -42571685234/101621504799
58/161, -45119537074/108175616801
58/163, -47771257170/115063617043
58/165, -50529295442/122298103125
58/167, -53396124082/129891985607
58/169, -56374237554/137858491849
58/171, -59466152594/146211169851
58/173, -62674408210/154963892093
58/175, -66001565682/164130859375
58/177, -69450208562/173726604657
58/179, -73022942674/183765996899
58/181, -76722396114/194264244901
58/183, -80551219250/205236901143
58/185, -84512084722/216699865625
58/187, -88607687442/228669389707
58/189, -92840744594/241162079949
58/191, -97213995634/254194901951
58/193, -101730202290/267785184193
58/195, -106392148562/281950621875
58/197, -111202640722/296709280757
58/199, -116164507314/312079600999
59, 608523994
59/2, 507379173/32
59/3, 411404168/243
59/4, 320511895/1024
59/5, 234613854/3125
59/6, 153620129/7776
59/7, 77439388/16807
59/8, 5978883/32768
59/9, -60855550/59049
59/10, -123159491/100000
59/11, -181029936/161051
59/12, -234565297/248832
59/13, -283865402/371293
59/14, -329031495/537824
59/15, -370166236/759375
59/16, -407373701/1048576
59/17, -440759382/1419857
59/18, -470430187/1889568
59/19, -496494440/2476099
59/20, -519061881/3200000
59/21, -538243666/4084101
59/22, -554152367/5153632
59/23, -566901972/6436343
59/24, -576607885/7962624
59/25, -583386926/9765625
59/26, -587357331/11881376
59/27, -588638752/14348907
59/28, -587352257/17210368
59/29, -583620330/20511149
59/30, -577566871/24300000
59/31, -569317196/28629151
59/32, -558998037/33554432
59/33, -546737542/39135393
59/34, -532665275/45435424
59/35, -516912216/52521875
59/36, -499610761/60466176
59/37, -480894722/69343957
59/38, -460899327/79235168
59/39, -439761220/90224199
59/40, -417618461/102400000
59/41, -394610526/115856201
59/42, -370878307/130691232
59/43, -346564112/147008443
59/44, -321811665/164916224
59/45, -296766106/184528125
59/46, -271573991/205962976
59/47, -246383292/229345007
59/48, -221343397/254803968
59/49, -196605110/282475249
59/50, -172320651/312500000
59/51, -148643656/345025251
59/52, -125729177/380204032
59/53, -103733682/418195493
59/54, -82815055/459165024
59/55, -63132596/503284375
59/56, -44847021/550731776
59/57, -28120462/601692057
59/58, -13116467/656356768
59/60, 11062559/777600000
59/61, 19903414/844596301
59/62, 26353353/916132832
59/63, 30241748/992436543
59/64, 31396555/1073741824
59/65, 29644314/1160290625
59/66, 24810149/1252332576
59/67, 16717768/1350125107
59/68, 5189463/1453933568
59/69, -9953890/1564031349
59/70, -28892831/1680700000
59/71, -51809316/1804229351
59/72, -78886717/1934917632
59/73, -110309822/2073071593
59/74, -146264835/2219006624
59/75, -186939376/2373046875
59/76, -232522481/2535525376
59/77, -283204602/2706784157
59/78, -339177607/2887174368
59/79, -400634780/3077056399
59/80, -467770821/3276800000
59/81, -540781846/3486784401
59/82, -619865387/3707398432
59/83, -705220392/3939040643
59/84, -797047225/4182119424
59/85, -895547666/4437053125
59/86, -1000924911/4704270176
59/87, -1113383572/4984209207
59/88, -1233129677/5277319168
59/89, -1360370670/5584059449
59/90, -1495315411/5904900000
59/91, -1638174176/6240321451
59/92, -1789158657/6590815232
59/93, -1948481962/6956883693
59/94, -2116358615/7339040224
59/95, -2293004556/7737809375
59/96, -2478637141/8153726976
59/97, -2673475142/8587340257
59/98, -2877738747/9039207968
59/99, -3091649560/9509900499
59/100, -3315430601/10000000000
59/101, -3549306306/10510100501
59/102, -3793502527/11040808032
59/103, -4048246532/11592740743
59/104, -4313767005/12166529024
59/105, -4590294046/12762815625
59/106, -4878059171/13382255776
59/107, -5177295312/14025517307
59/108, -5488236817/14693280768
59/109, -5811119450/15386239549
59/110, -6146180391/16105100000
59/111, -6493658236/16850581551
59/112, -6853792997/17623416832
59/113, -7226826102/18424351793
59/114, -7613000395/19254145824
59/115, -8012560136/20113571875
59/116, -8425751001/21003416576
59/117, -8852820082/21924480357
59/119, -9749588340/23863536599
59/120, -10219788781/24883200000
59/121, -10704869966/25937424601
59/122, -11205086067/27027081632
59/123, -11720692672/28153056843
59/124, -12251946785/29316250624
59/125, -12799106826/30517578125
59/126, -13362432631/31757969376
59/127, -13942185452/33038369407
59/128, -14538627957/34359738368
59/129, -15152024230/35723051649
59/130, -15782639771/37129300000
59/131, -16430741496/38579489651
59/132, -17096597737/40074642432
59/133, -17780478242/41615795893
59/134, -18482654175/43204003424
59/135, -19203398116/44840334375
59/136, -19942984061/46525874176
59/137, -20701687422/48261724457
59/138, -21479785027/50049003168
59/139, -22277555120/51888844699
59/140, -23095277361/53782400000
59/141, -23933232826/55730836701
59/142, -24791704007/57735339232
59/143, -25670974812/59797108943
59/144, -26571330565/61917364224
59/145, -27493058006/64097340625
59/146, -28436445291/66338290976
59/147, -29401781992/68641485507
59/148, -30389359097/71008211968
59/149, -31399469010/73439775749
59/150, -32432405551/75937500000
59/151, -33488463956/78502725751
59/152, -34567940877/81136812032
59/153, -35671134382/83841135993
59/154, -36798343955/86617093024
59/155, -37949870496/89466096875
59/156, -39126016321/92389579776
59/157, -40327085162/95388992557
59/158, -41553382167/98465804768
59/159, -42805213900/101621504799
59/160, -44082888341/104857600000
59/161, -45386714886/108175616801
59/162, -46717004347/111577100832
59/163, -48074068952/115063617043
59/164, -49458222345/118636749824
59/165, -50869779586/122298103125
59/166, -52309057151/126049300576
59/167, -53776372932/129891985607
59/168, -55272046237/133827821568
59/169, -56796397790/137858491849
59/170, -58349749731/141985700000
59/171, -59932425616/146211169851
59/172, -61544750417/150536645632
59/173, -63187050522/154963892093
59/174, -64859653735/159494694624
59/175, -66562889276/164130859375
59/176, -68297087781/168874213376
59/178, -71859703307/178689902368
59/179, -73688788680/183765996899
59/180, -75550173721/188956800000
59/181, -77444196146/194264244901
59/182, -79371195087/199690286432
59/183, -81331511092/205236901143
59/184, -83325486125/210906087424
59/185, -85353463566/216699865625
59/186, -87415788211/222620278176
59/187, -89512806272/228669389707
59/188, -91644865377/234849287168
59/189, -93812314570/241162079949
59/190, -96015504311/247609900000
59/191, -98254786476/254194901951
59/192, -100530514357/260919263232
59/193, -102843042662/267785184193
59/194, -105192727515/274794888224
59/195, -107579926456/281950621875
59/196, -110004998441/289254654976
59/197, -112468303842/296709280757
59/198, -114970204447/304316815968
59/199, -117511063460/312079600999
60, 663753540
60/7, 93628740/16807
60/11, -185716860/161051
60/13, -297518460/371293
60/17, -469526460/1419857
60/19, -531460860/2476099
60/23, -611683260/6436343
60/29, -637070460/20511149
60/31, -624153660/28629151
60/37, -535780860/69343957
60/41, -446400060/115856201
60/43, -395956860/147008443
60/47, -289440060/229345007
60/49, -235785660/282475249
60/53, -133905660/418195493
60/59, -14011260/714924299
60/61, 11851140/844596301
60/67, 27777540/1350125107
60/71, -27331260/1804229351
60/73, -79027260/2073071593
60/77, -238305660/2706784157
60/79, -348998460/3077056399
60/83, -640440060/3939040643
60/89, -1277280060/5584059449
60/91, -1549512060/6240321451
60/97, -2570256060/8587340257
60/101, -3438590460/10510100501
60/103, -3934569660/11592740743
60/107, -5059483260/14025517307
60/109, -5692219260/15386239549
60/113, -7107926460/18424351793
60/119, -9636796860/23863536599
60/121, -10595923260/25937424601
60/127, -13850841660/33038369407
60/131, -16356657660/38579489651
60/133, -17716824060/41615795893
60/137, -20662732860/48261724457
60/139, -22252968060/51888844699
60/143, -25679404860/59797108943
60/149, -31468881660/73439775749
60/151, -33581462460/78502725751
60/157, -40501339260/95388992557
60/161, -45624412860/108175616801
60/163, -48346430460/115063617043
60/167, -54124214460/129891985607
60/169, -57185164860/137858491849
60/173, -63664315260/154963892093
60/179, -74316254460/183765996899
60/181, -78126609660/194264244901
60/187, -90375508860/228669389707
60/191, -99251136060/254194901951
60/193, -103910428860/267785184193
60/197, -113686488060/296709280757
60/199, -118809129660/312079600999
61, 722919540
61/2, 607054127/32
61/3, 496908562/243
61/4, 392389881/1024
61/5, 293403656/3125
61/6, 199853995/7776
61/7, 111643542/16807
61/8, 28673477/32768
61/9, -49156484/59049
61/10, -121948089/100000
61/11, -189804550/161051
61/12, -252830543/248832
61/13, -311132208/371293
61/14, -364817149/537824
61/15, -413994434/759375
61/16, -458774595/1048576
61/17, -499269628/1419857
61/18, -535592993/1889568
61/19, -567859614/2476099
61/20, -596185879/3200000
61/21, -620689640/4084101
61/22, -641490213/5153632
61/23, -658708378/6436343
61/24, -672466379/7962624
61/25, -682887924/9765625
61/26, -690098185/11881376
61/27, -694223798/14348907
61/28, -695392863/17210368
61/29, -693734944/20511149
61/30, -689381069/24300000
61/31, -682463730/28629151
61/32, -673116883/33554432
61/33, -661475948/39135393
61/34, -647677809/45435424
61/35, -631860814/52521875
61/36, -614164775/60466176
61/37, -594730968/69343957
61/38, -573702133/79235168
61/39, -551222474/90224199
61/40, -527437659/102400000
61/41, -502494820/115856201
61/42, -476542553/130691232
61/43, -449730918/147008443
61/44, -422211439/164916224
61/45, -394137104/184528125
61/46, -365662365/205962976
61/47, -336943138/229345007
61/48, -308136803/254803968
61/49, -279402204/282475249
61/50, -250899649/312500000
61/51, -222790910/345025251
61/52, -195239223/380204032
61/53, -168409288/418195493
61/54, -142467269/459165024
61/55, -117580794/503284375
61/56, -93918955/550731776
61/57, -71652308/601692057
61/58, -50952873/656356768
61/59, -31994134/714924299
61/60, -14951039/777600000
61/62, 12681107/916132832
61/63, 22912942/992436543
61/64, 30514701/1073741824
61/65, 35304116/1160290625
61/66, 37097455/1252332576
61/67, 35709522/1350125107
61/68, 30953657/1453933568
61/69, 22641736/1564031349
61/70, 10584171/1680700000
61/71, -5410090/1804229351
61/72, -25533563/1934917632
61/73, -49980228/2073071593
61/74, -78945529/2219006624
61/75, -112626374/2373046875
61/76, -151221135/2535525376
61/77, -194929648/2706784157
61/78, -243953213/2887174368
61/79, -298494594/3077056399
61/80, -358758019/3276800000
61/81, -424949180/3486784401
61/82, -497275233/3707398432
61/83, -575944798/3939040643
61/84, -661167959/4182119424
61/85, -753156264/4437053125
61/86, -852122725/4704270176
61/87, -958281818/4984209207
61/88, -1071849483/5277319168
61/89, -1193043124/5584059449
61/90, -1322081609/5904900000
61/91, -1459185270/6240321451
61/92, -1604575903/6590815232
61/93, -1758476768/6956883693
61/94, -1921112589/7339040224
61/95, -2092709554/7737809375
61/96, -2273495315/8153726976
61/97, -2463698988/8587340257
61/98, -2663551153/9039207968
61/99, -2873283854/9509900499
61/100, -3093130599/10000000000
61/101, -3323326360/10510100501
61/102, -3564107573/11040808032
61/103, -3815712138/11592740743
61/104, -4078379419/12166529024
61/105, -4352350244/12762815625
61/106, -4637866905/13382255776
61/107, -4935173158/14025517307
61/108, -5244514223/14693280768
61/109, -5566136784/15386239549
61/110, -5900288989/16105100000
61/111, -6247220450/16850581551
61/112, -6607182243/17623416832
61/113, -6980426908/18424351793
61/114, -7367208449/19254145824
61/115, -7767782334/20113571875
61/116, -8182405495/21003416576
61/117, -8611336328/21924480357
61/118, -9054834693/22877577568
61/119, -9513161914/23863536599
61/120, -9986580779/24883200000
61/121, -10475355540/25937424601
61/123, -11500037078/28153056843
61/124, -12036479679/29316250624
61/125, -12589349824/30517578125
61/126, -13158919085/31757969376
61/127, -13745460498/33038369407
61/128, -14349248563/34359738368
61/129, -14970559244/35723051649
61/130, -15609669969/37129300000
61/131, -16266859630/38579489651
61/132, -16942408583/40074642432
61/133, -17636598648/41615795893
61/134, -18349713109/43204003424
61/135, -19082036714/44840334375
61/136, -19833855675/46525874176
61/137, -20605457668/48261724457
61/138, -21397131833/50049003168
61/139, -22209168774/51888844699
61/140, -23041860559/53782400000
61/141, -23895500720/55730836701
61/142, -24770384253/57735339232
61/143, -25666807618/59797108943
61/144, -26585068739/61917364224
61/145, -27525467004/64097340625
61/146, -28488303265/66338290976
61/147, -29473879838/68641485507
61/148, -30482500503/71008211968
61/149, -31514470504/73439775749
61/150, -32570096549/75937500000
61/151, -33649686810/78502725751
61/152, -34753550923/81136812032
61/153, -35881999988/83841135993
61/154, -37035346569/86617093024
61/155, -38213904694/89466096875
61/156, -39417989855/92389579776
61/157, -40647919008/95388992557
61/158, -41904010573/98465804768
61/159, -43186584434/101621504799
61/160, -44495961939/104857600000
61/161, -45832465900/108175616801
61/162, -47196420593/111577100832
61/163, -48588151758/115063617043
61/164, -50007986599/118636749824
61/165, -51456253784/122298103125
61/166, -52933283445/126049300576
61/167, -54439407178/129891985607
61/168, -55974958043/133827821568
61/169, -57540270564/137858491849
61/170, -59135680729/141985700000
61/171, -60761525990/146211169851
61/172, -62418145263/150536645632
61/173, -64105878928/154963892093
61/174, -65825068829/159494694624
61/175, -67576058274/164130859375
61/176, -69359192035/168874213376
61/177, -71174816348/173726604657
61/178, -73023278913/178689902368
61/179, -74904928894/183765996899
61/180, -76820116919/188956800000
61/181, -78769195080/194264244901
61/182, -80752516933/199690286432
