1/2, -13/32
76/89, -40916044/5584059449
76/91, -153214860/6240321451
76/93, -300530828/6956883693
76/97, -710049228/8587340257
76/99, -977242124/9509900499
76/101, -1289433100/10510100501
76/103, -1649190348/11592740743
76/105, -2059111244/12762815625
76/107, -2521822348/14025517307
76/109, -3039979404/15386239549
76/111, -3616267340/16850581551
76/113, -4253400268/18424351793
76/115, -4954121484/20113571875
76/117, -5721203468/21924480357
76/119, -6557447884/23863536599
76/121, -7465685580/25937424601
76/123, -8448776588/28153056843
76/125, -9509610124/30517578125
76/127, -10651104588/33038369407
76/129, -11876207564/35723051649
76/131, -13187895820/38579489651
76/135, -16083081164/44840334375
76/137, -17672677708/48261724457
76/139, -19361058444/51888844699
76/141, -21151346060/55730836701
76/143, -23046692428/59797108943
76/145, -25050278604/64097340625
76/147, -27165314828/68641485507
76/149, -29395040524/73439775749
77/78, 32822867/2887174368
77/79, 60794734/3077056399
77/80, 83628237/3276800000
77/81, 101034164/3486784401
77/82, 112721455/3707398432
77/83, 118397202/3939040643
77/85, 110533192/4437053125
77/86, 96398379/4704270176
77/87, 75061910/4984209207
77/89, 9573564/5584059449
77/90, -35188153/5904900000
77/92, -150285135/6590815232
77/93, -221241328/6956883693
77/94, -301553021/7339040224
77/95, -391535298/7737809375
77/96, -491505091/8153726976
77/97, -601781180/8587340257
77/100, -997662743/10000000000
77/101, -1152388776/10510100501
77/102, -1319042725/11040808032
77/103, -1497954458/11592740743
77/104, -1689455691/12166529024
77/106, -2111562761/13382255776
77/107, -2342841270/14025517307
77/108, -2588054623/14693280768
77/109, -2847543776/15386239549
77/111, -3410722546/16850581551
77/113, -4035142188/18424351793
77/114, -4371189361/19254145824
77/115, -4723596878/20113571875
77/116, -5092718631/21003416576
77/117, -5478910360/21924480357
77/118, -5882529653/22877577568
77/120, -6743490523/24883200000
77/122, -7678498905/27027081632
77/123, -8174684518/28153056843
77/124, -8690482031/29316250624
77/125, -9226261968/30517578125
77/127, -10359260450/33038369407
77/128, -10957229283/34359738368
77/129, -11576681116/35723051649
77/130, -12217995713/37129300000
77/131, -12881554686/38579489651
77/134, -15009541701/43204003424
77/135, -15765931258/44840334375
77/136, -16546500971/46525874176
77/137, -17351643540/48261724457
77/138, -18181753513/50049003168
77/139, -19037227286/51888844699
77/141, -20825861056/55730836701
77/142, -21759823085/57735339232
77/144, -23709056371/61917364224
77/145, -24725140748/64097340625
77/146, -25769415441/66338290976
77/148, -27944182343/71008211968
77/149, -29075502456/73439775749
78/79, 34593546/3077056399
78/83, 119623530/3939040643
78/85, 125958378/4437053125
78/89, 54137226/5584059449
78/95, -302111862/7737809375
78/97, -497286582/8587340257
78/101, -1017863574/10510100501
78/103, -1348567350/11592740743
78/107, -2164283862/14025517307
78/109, -2654777814/15386239549
78/113, -3814964790/18424351793
78/115, -4490318742/20113571875
78/119, -6045924534/23863536599
78/121, -6932017014/25937424601
78/125, -8935607382/30517578125
78/127, -10059125622/33038369407
78/131, -12564883734/38579489651
78/133, -13953323670/41615795893
78/137, -17017050102/48261724457
78/139, -18698716374/51888844699
78/145, -24381835062/64097340625
78/149, -28735369494/73439775749
79/80, 36434879/3276800000
79/81, 67638694/3486784401
79/82, 93309033/3707398432
79/83, 113141588/3939040643
79/84, 126830155/4182119424
79/85, 134066634/4437053125
79/86, 134541029/4704270176
79/87, 127941448/4984209207
79/88, 113954103/5277319168
79/89, 92263310/5584059449
79/90, 62551489/5904900000
79/91, 24499164/6240321451
79/92, -22215037/6590815232
79/93, -77914382/6956883693
79/94, -142924035/7339040224
79/95, -217571056/7737809375
79/96, -302184401/8153726976
79/97, -397094922/8587340257
79/98, -502635367/9039207968
79/99, -619140380/9509900499
79/100, -746946501/10000000000
79/101, -886392166/10510100501
79/102, -1037817707/11040808032
79/103, -1201565352/11592740743
79/104, -1377979225/12166529024
79/105, -1567405346/12762815625
79/106, -1770191631/13382255776
79/107, -1986687892/14025517307
79/108, -2217245837/14693280768
79/109, -2462219070/15386239549
79/110, -2721963091/16105100000
79/111, -2996835296/16850581551
79/112, -3287194977/17623416832
79/113, -3593403322/18424351793
79/114, -3915823415/19254145824
79/115, -4254820236/20113571875
79/116, -4610760661/21003416576
79/117, -4984013462/21924480357
79/118, -5374949307/22877577568
79/119, -5783940760/23863536599
79/120, -6211362281/24883200000
79/121, -6657590226/25937424601
79/122, -7123002847/27027081632
79/123, -7607980292/28153056843
79/124, -8112904605/29316250624
79/125, -8638159726/30517578125
79/126, -9184131491/31757969376
79/127, -9751207632/33038369407
79/128, -10339777777/34359738368
79/129, -10950233450/35723051649
79/130, -11582968071/37129300000
79/131, -12238376956/38579489651
79/132, -12916857317/40074642432
79/133, -13618808262/41615795893
79/134, -14344630795/43204003424
79/135, -15094727816/44840334375
79/136, -15869504121/46525874176
79/137, -16669366402/48261724457
79/138, -17494723247/50049003168
79/139, -18345985140/51888844699
79/140, -19223564461/53782400000
79/141, -20127875486/55730836701
79/142, -21059334387/57735339232
79/143, -22018359232/59797108943
79/144, -23005369985/61917364224
79/145, -24020788506/64097340625
79/146, -25065038551/66338290976
79/147, -26138545772/68641485507
79/148, -27241737717/71008211968
79/149, -28375043830/73439775749
80/81, 38348720/3486784401
80/83, 98451120/3939040643
80/87, 143526320/4984209207
80/89, 123430320/5584059449
80/91, 71481520/6240321451
80/93, -14931280/6956883693
80/97, -301747280/8587340257
80/99, -507526480/9509900499
80/101, -758521680/10510100501
80/103, -1057497680/11592740743
80/107, -1810604880/14025517307
80/109, -2270419280/15386239549
80/111, -2789580880/16850581551
80/113, -3371008080/18424351793
80/117, -4732486480/21924480357
80/119, -5518528080/23863536599
80/121, -6378816080/25937424601
80/123, -7316422480/28153056843
80/127, -9436032080/33038369407
80/129, -10624332880/35723051649
80/131, -11902547280/38579489651
80/133, -13273900880/41615795893
80/137, -16309081680/48261724457
80/139, -17979513680/51888844699
80/141, -19756294480/55730836701
80/143, -21642803280/59797108943
80/147, -25758675280/68641485507
80/149, -27994950480/73439775749
81/82, 40336947/3707398432
81/83, 75043422/3939040643
81/85, 126291636/4437053125
81/86, 142191855/4704270176
81/88, 152926137/5277319168
81/89, 147107016/5584059449
81/91, 111448710/6240321451
81/92, 80944677/6590815232
81/94, -7089849/7339040224
81/95, -65296854/7737809375
81/97, -211796208/8587340257
81/98, -300776733/9039207968
81/100, -511934499/10000000000
81/101, -634811580/10510100501
81/103, -916926318/11592740743
81/104, -1076875479/12166529024
81/106, -1436350725/13382255776
81/107, -1636599978/14025517307
81/109, -2079944244/15386239549
81/110, -2323774089/16105100000
81/112, -2857600863/17623416832
81/113, -3148344288/18424351793
81/115, -3779372034/20113571875
81/116, -4120414515/21003416576
81/118, -4855466673/22877577568
81/119, -5250246174/23863536599
81/121, -6096251160/25937424601
81/122, -6548258133/27027081632
81/124, -7512249339/29316250624
81/125, -8025026724/30517578125
81/127, -9114142518/33038369407
81/128, -9691285743/34359738368
81/130, -10912769469/37129300000
81/131, -11557926450/38579489651
81/133, -12919126428/41615795893
81/134, -13635997569/43204003424
81/136, -15144367095/46525874176
81/137, -15936705288/48261724457
81/139, -17599802634/51888844699
81/140, -18471413259/53782400000
81/142, -20296901673/57735339232
81/143, -21251642598/59797108943
81/145, -23247290304/64097340625
81/146, -24289071885/66338290976
81/148, -26462752083/71008211968
81/149, -27595537164/73439775749
82/83, 42401462/3939040643
82/85, 109365942/4437053125
82/87, 150364630/4984209207
82/89, 162752534/5584059449
82/91, 143853174/6240321451
82/93, 90958582/6956883693
82/95, 1329302/7737809375
82/97, -127805610/8587340257
82/99, -299248586/9509900499
82/101, -515833546/10510100501
82/103, -780425898/11592740743
82/105, -1095922538/12762815625
82/107, -1465251850/14025517307
82/109, -1891373706/15386239549
82/111, -2377279466/16850581551
82/113, -2925991978/18424351793
82/115, -3540565578/20113571875
82/117, -4224086090/21924480357
82/119, -4979670826/23863536599
82/121, -5810468586/25937424601
82/125, -7710455818/30517578125
82/127, -8786100330/33038369407
82/129, -9949867946/35723051649
82/131, -11205064906/38579489651
82/133, -12555028938/41615795893
82/135, -14003129258/44840334375
82/137, -15552766570/48261724457
82/139, -17207373066/51888844699
82/141, -18970412426/55730836701
82/143, -20845379818/59797108943
82/145, -22835801898/64097340625
82/147, -24945236810/68641485507
82/149, -27177274186/73439775749
83/84, 44544191/4182119424
83/85, 83038678/4437053125
83/86, 115149801/4704270176
83/87, 140541908/4984209207
83/88, 158877355/5277319168
83/89, 169816506/5584059449
83/90, 173017733/5904900000
83/91, 168137416/6240321451
83/92, 154829943/6590815232
83/93, 132747710/6956883693
83/94, 101541121/7339040224
83/95, 60858588/7737809375
83/96, 10346531/8153726976
83/97, -50350622/8587340257
83/98, -121590435/9039207968
83/99, -203732464/9509900499
83/100, -297138257/10000000000
83/101, -402171354/10510100501
83/102, -519197287/11040808032
83/103, -648583580/11592740743
83/104, -790699749/12166529024
83/105, -945917302/12762815625
83/106, -1114609739/13382255776
83/107, -1297152552/14025517307
83/108, -1493923225/14693280768
83/109, -1705301234/15386239549
83/110, -1931668047/16105100000
83/111, -2173407124/16850581551
83/112, -2430903917/17623416832
83/113, -2704545870/18424351793
83/114, -2994722419/19254145824
83/115, -3301824992/20113571875
83/116, -3626247009/21003416576
83/117, -3968383882/21924480357
83/118, -4328633015/22877577568
83/119, -4707393804/23863536599
83/120, -5105067637/24883200000
83/121, -5522057894/25937424601
83/122, -5958769947/27027081632
83/123, -6415611160/28153056843
83/124, -6892990889/29316250624
83/125, -7391320482/30517578125
83/126, -7911013279/31757969376
83/127, -8452484612/33038369407
83/128, -9016151805/34359738368
83/129, -9602434174/35723051649
83/130, -10211753027/37129300000
83/131, -10844531664/38579489651
83/132, -11501195377/40074642432
83/133, -12182171450/41615795893
83/134, -12887889159/43204003424
83/135, -13618779772/44840334375
83/136, -14375276549/46525874176
83/137, -15157814742/48261724457
83/138, -15966831595/50049003168
83/139, -16802766344/51888844699
83/140, -17666060217/53782400000
83/141, -18557156434/55730836701
83/142, -19476500207/57735339232
83/143, -20424538740/59797108943
83/144, -21401721229/61917364224
83/145, -22408498862/64097340625
83/146, -23445324819/66338290976
83/147, -24512654272/68641485507
83/148, -25610944385/71008211968
83/149, -26740654314/73439775749
84/85, 46767084/4437053125
84/89, 167739180/5584059449
84/95, 112710444/7737809375
84/97, 19982508/8587340257
84/101, -294420756/10510100501
84/103, -521998932/11592740743
84/107, -1132907412/14025517307
84/109, -1522334100/15386239549
84/113, -2484615252/18424351793
84/115, -3063759636/20113571875
84/121, -5231624916/25937424601
84/125, -7068221076/30517578125
84/127, -8113892052/33038369407
84/131, -10476914196/38579489651
84/137, -14752418772/48261724457
84/139, -16386544020/51888844699
84/143, -19989664212/59797108943
84/145, -21965916756/64097340625
84/149, -26286192660/73439775749
85/86, 49072115/4704270176
85/87, 91654990/4984209207
85/88, 127398765/5277319168
85/89, 155951540/5584059449
85/91, 190066290/6240321451
85/92, 194914265/6590815232
85/93, 191143240/6956883693
85/94, 178391115/7339040224
85/96, 124484965/8153726976
85/97, 82596540/8587340257
85/98, 30258215/9039207968
85/99, -32902310/9509900499
85/101, -193189360/10510100501
85/103, -401283810/11592740743
85/104, -524211235/12166529024
85/106, -809749185/13382255776
85/107, -973134910/14025517307
85/108, -1150785335/14693280768
85/109, -1343093160/15386239549
85/111, -1773262010/16850581551
85/112, -2011918635/17623416832
85/113, -2266823860/18424351793
85/114, -2538380585/19254145824
85/116, -3133070335/21003416576
85/117, -3457019360/21924480357
85/118, -3799251885/22877577568
85/121, -4939791660/25937424601
85/122, -5359309585/27027081632
85/123, -5799196910/28153056843
85/124, -6259876935/29316250624
85/126, -7245318485/31757969376
85/127, -7770936810/33038369407
85/128, -8319061435/34359738368
85/129, -8890125860/35723051649
85/131, -10102818310/38579489651
85/132, -10745323535/40074642432
85/133, -11412522960/41615795893
85/134, -12104860285/43204003424
85/137, -14337167260/48261724457
85/138, -15134533985/50049003168
85/139, -15959287710/51888844699
85/141, -17692781960/55730836701
85/142, -18602440485/57735339232
85/143, -19541322010/59797108943
85/144, -20509890635/61917364224
85/146, -22537955785/66338290976
85/147, -23598390710/68641485507
85/148, -24690389535/71008211968
85/149, -25814426560/73439775749
86/87, 51461282/4984209207
86/89, 133875426/5584059449
86/91, 186547330/6240321451
86/93, 206570882/6956883693
86/95, 191006946/7737809375
86/97, 136883362/8587340257
86/99, 41194946/9509900499
86/101, -99096510/10510100501
86/103, -287062238/11592740743
86/105, -525806494/12762815625
86/107, -818466558/14025517307
86/109, -1168212734/15386239549
86/111, -1578248350/16850581551
86/113, -2051809758/18424351793
86/115, -2592166334/20113571875
86/117, -3202620478/21924480357
86/119, -3886507614/23863536599
86/121, -4647196190/25937424601
86/123, -5488087678/28153056843
86/125, -6412616574/30517578125
86/127, -7424250398/33038369407
86/131, -9722868030/38579489651
86/133, -11016951998/41615795893
86/135, -12412341214/44840334375
86/137, -13912668318/48261724457
86/139, -15521598974/51888844699
86/141, -17242831870/55730836701
86/143, -19080098718/59797108943
86/145, -21037164254/64097340625
86/147, -23117826238/68641485507
86/149, -25325915454/73439775749
87/88, 53936607/5277319168
87/89, 100923654/5584059449
87/91, 172581204/6240321451
87/92, 196512555/6590815232
87/94, 218716869/7339040224
87/95, 216238152/7737809375
87/97, 182224110/8587340257
87/98, 149924577/9039207968
87/100, 52814307/10000000000
87/101, -12773166/10510100501
87/103, -179970288/11592740743
87/104, -282369201/12166529024
87/106, -526756551/13382255776
87/107, -669546780/14025517307
87/109, -998340486/15386239549
87/110, -1185158283/16105100000
87/112, -1605687225/17623416832
87/113, -1840225218/18424351793
87/115, -2359931028/20113571875
87/118, -3272375283/22877577568
87/119, -3613657056/23863536599
87/121, -4354492506/25937424601
87/122, -4754910615/27027081632
87/124, -5617924341/29316250624
87/125, -6081396918/30517578125
87/127, -7074481560/33038369407
87/128, -7604983113/34359738368
87/130, -8736144063/37129300000
87/131, -9337705476/38579489651
87/133, -10615060878/41615795893
87/134, -11291769411/43204003424
87/136, -12723550161/46525874176
87/137, -13479549450/48261724457
87/139, -15074099196/51888844699
87/140, -15913589253/53782400000
87/142, -17679364395/57735339232
87/143, -18606601608/59797108943
87/146, -21571468431/66338290976
87/148, -23705514573/71008211968
87/149, -24821240766/73439775749
88/89, 56500136/5584059449
88/91, 147562536/6240321451
88/93, 206864680/6956883693
88/95, 231365288/7737809375
88/97, 217989288/8587340257
88/101, 65138216/10510100501
88/103, -80655960/11592740743
88/105, -276964952/12762815625
88/107, -527032792/14025517307
88/109, -834137304/15386239549
88/111, -1201590104/16850581551
88/113, -1632736600/18424351793
88/115, -2130955992/20113571875
88/117, -2699661272/21924480357
88/119, -3342299224/23863536599
88/123, -4863329240/28153056843
88/125, -5748783832/30517578125
88/127, -6722296152/33038369407
88/129, -7787481944/35723051649
88/131, -8947990744/38579489651
88/133, -10207505880/41615795893
88/135, -11569744472/44840334375
88/137, -13038457432/48261724457
88/139, -14617429464/51888844699
88/141, -16310479064/55730836701
88/145, -20054253912/64097340625
88/147, -22112785112/68641485507
88/149, -24301005784/73439775749
89/90, 59153939/5904900000
89/91, 110876734/6240321451
89/92, 154784973/6590815232
89/93, 190493108/6956883693
89/94, 217613455/7339040224
89/95, 235756194/7737809375
89/96, 244529369/8153726976
89/97, 243538888/8587340257
89/98, 232388523/9039207968
89/99, 210679910/9509900499
89/100, 178012549/10000000000
89/101, 133983804/10510100501
89/102, 78188903/11040808032
89/103, 10220938/11592740743
89/104, -70329135/12166529024
89/105, -163872496/12762815625
89/106, -270822461/13382255776
89/107, -391594482/14025517307
89/108, -526606147/14693280768
89/109, -676277180/15386239549
89/110, -841029441/16105100000
89/111, -1021286926/16850581551
89/112, -1217475767/17623416832
89/113, -1430024232/18424351793
89/114, -1659362725/19254145824
89/115, -1905923786/20113571875
89/116, -2170142091/21003416576
89/117, -2452454452/21924480357
89/118, -2753299817/22877577568
89/119, -3073119270/23863536599
89/120, -3412356031/24883200000
89/121, -3771455456/25937424601
89/122, -4150865037/27027081632
89/123, -4551034402/28153056843
89/124, -4972415315/29316250624
89/125, -5415461676/30517578125
89/126, -5880629521/31757969376
89/127, -6368377022/33038369407
89/128, -6879164487/34359738368
89/129, -7413454360/35723051649
89/130, -7971711221/37129300000
89/131, -8554401786/38579489651
89/132, -9161994907/40074642432
89/133, -9794961572/41615795893
89/134, -10453774905/43204003424
89/135, -11138910166/44840334375
89/136, -11850844751/46525874176
89/137, -12590058192/48261724457
89/138, -13357032157/50049003168
89/139, -14152250450/51888844699
89/140, -14976199011/53782400000
89/141, -15829365916/55730836701
89/142, -16712241377/57735339232
89/143, -17625317742/59797108943
89/144, -18569089495/61917364224
89/145, -19544053256/64097340625
89/146, -20550707781/66338290976
89/147, -21589553962/68641485507
89/148, -22661094827/71008211968
89/149, -23765835540/73439775749
90/91, 61900110/6240321451
90/97, 258222510/8587340257
90/101, 193098510/10510100501
90/103, 91988910/11592740743
90/107, -263914290/14025517307
90/109, -525447090/15386239549
90/113, -1232782290/18424351793
90/119, -2806817490/23863536599
90/121, -3482508690/25937424601
90/127, -6013423890/33038369407
90/131, -8157634290/38579489651
90/133, -9378120690/41615795893
90/137, -12135036690/48261724457
90/139, -13679242290/51888844699
90/143, -17118847890/59797108943
90/149, -23216376690/73439775749
91/92, 64740767/6590815232
91/93, 121547062/6956883693
91/94, 170018121/7339040224
91/95, 209750996/7737809375
91/96, 240340555/8153726976
91/97, 261379482/8587340257
91/99, 273165256/9509900499
91/100, 263086551/10000000000
91/101, 241806110/10510100501
91/102, 208905697/11040808032
91/103, 163964892/11592740743
91/106, -47336835/13382255776
91/107, -144687088/14025517307
91/108, -256212593/14693280768
91/109, -382346874/15386239549
91/110, -523525639/16105100000
91/111, -680186780/16850581551
91/113, -1041718678/18424351793
91/114, -1247476139/19254145824
91/115, -1470489384/20113571875
91/116, -1711207225/21003416576
91/118, -2247562863/22877577568
91/120, -2860177229/24883200000
91/121, -3196226670/25937424601
91/122, -3552719443/27027081632
91/123, -3930119648/28153056843
91/124, -4328893569/29316250624
91/125, -4749509674/30517578125
91/127, -5658153228/33038369407
91/128, -6147128533/34359738368
91/129, -6659841734/35723051649
91/131, -7758401560/38579489651
91/132, -8345213513/40074642432
91/134, -9596331199/43204003424
91/135, -10261615364/44840334375
91/136, -10954039005/46525874176
91/137, -11674096798/48261724457
91/138, -12422285603/50049003168
91/139, -13199104464/51888844699
91/141, -14840639450/55730836701
91/142, -15706364583/57735339232
91/144, -17530269029/61917364224
91/145, -18489470454/64097340625
91/146, -19480856395/66338290976
91/148, -21562250073/71008211968
91/149, -22653297394/73439775749
92/93, 67678052/6956883693
92/95, 178041252/7737809375
92/97, 252338980/8587340257
92/99, 287250404/9509900499
92/101, 279419364/10510100501
92/103, 225454372/11592740743
92/105, 121928612/12762815625
92/107, -34620060/14025517307
92/109, -247689116/15386239549
92/111, -520811356/16850581551
92/113, -857554908/18424351793
92/117, -1736355100/21924480357
92/119, -2285724636/23863536599
92/121, -2913341276/25937424601
92/123, -3622949788/28153056843
92/125, -4418330268/30517578125
92/127, -5303298140/33038369407
92/129, -6281704156/35723051649
92/131, -7357434396/38579489651
92/133, -8534410268/41615795893
92/135, -9816588508/44840334375
92/137, -11207961180/48261724457
92/139, -12712555676/51888844699
92/141, -14334434716/55730836701
92/143, -16077696348/59797108943
92/145, -17946473948/64097340625
92/147, -19944936220/68641485507
92/149, -22077287196/73439775749
93/94, 70714131/7339040224
93/95, 132968238/7737809375
93/97, 230420148/8587340257
93/98, 264774255/9039207968
93/100, 302612793/10000000000
93/101, 305240136/10510100501
93/103, 275751510/11592740743
93/104, 242765061/12166529024
93/106, 138114951/13382255776
93/107, 65567418/14025517307
93/109, -122199024/15386239549
93/110, -238315197/16105100000
93/112, -517273347/17623416832
93/113, -681025980/18424351793
93/115, -1059371742/20113571875
93/116, -1274888919/21003416576
93/118, -1760938725/22877577568
93/119, -2032408794/23863536599
93/121, -2634599604/25937424601
93/122, -2966271177/27027081632
93/125, -4089342432/30517578125
93/127, -4949608242/33038369407
93/128, -5414669715/34359738368
93/130, -6417110577/37129300000
93/131, -6955480974/38579489651
93/133, -8109015960/41615795893
93/134, -8725184949/43204003424
93/136, -10038853659/46525874176
93/137, -10737371172/48261724457
93/139, -12220333734/51888844699
93/140, -13005809967/53782400000
93/142, -14667347037/57735339232
93/143, -15544452450/59797108943
93/145, -17393965212/64097340625
93/146, -18367430529/66338290976
93/148, -20414440695/71008211968
93/149, -21489056904/73439775749
94/95, 73851194/7737809375
94/97, 194932218/8587340257
94/99, 277656730/9509900499
94/101, 318559514/10510100501
94/103, 314139258/11592740743
94/105, 260858554/12762815625
94/107, 155143898/14025517307
94/109, -6614310/15386239549
94/111, -228061766/16850581551
94/113, -512880262/18424351793
94/115, -864787686/20113571875
94/117, -1287538022/21924480357
94/119, -1784921350/23863536599
94/121, -2360763846/25937424601
94/123, -3018927782/28153056843
94/125, -3763311526/30517578125
94/127, -4597849542/33038369407
94/129, -5526512390/35723051649
94/131, -6553306726/38579489651
94/133, -7682275302/41615795893
94/135, -8917496966/44840334375
94/137, -10263086662/48261724457
94/139, -11723195430/51888844699
94/143, -15003754822/59797108943
94/145, -16832688006/64097340625
94/147, -18793105382/68641485507
94/149, -20889338470/73439775749
95/96, 77091455/8153726976
95/97, 145174630/8587340257
95/98, 203812905/9039207968
95/99, 252567380/9509900499
95/101, 318657930/10510100501
95/102, 335104805/11040808032
95/103, 339889480/11592740743
95/104, 332561655/12166529024
95/106, 279755905/13382255776
95/107, 233365980/14025517307
95/108, 173039555/14693280768
95/109, 98314930/15386239549
95/111, -96187120/16850581551
95/112, -216899345/17623416832
95/113, -353879370/18424351793
95/116, -867168645/21003416576
95/117, -1073973670/21924480357
95/118, -1299434795/22877577568
95/119, -1544036520/23863536599
95/121, -2092611170/25937424601
95/122, -2397564495/27027081632
95/123, -2723619220/28153056843
95/124, -3071271245/29316250624
95/126, -3833362195/31757969376
95/127, -4248804320/33038369407
95/128, -4687850145/34359738368
95/129, -5151006970/35723051649
95/131, -6151694220/38579489651
95/132, -6690250645/40074642432
95/134, -7846371195/43204003424
95/136, -9111304745/46525874176
95/137, -9785885970/48261724457
95/138, -10489246495/50049003168
95/139, -11221916420/51888844699
95/141, -12777316270/55730836701
95/142, -13601117795/57735339232
95/143, -14456371920/59797108943
95/144, -15343620145/61917364224
95/146, -17216276295/66338290976
95/147, -18202778620/68641485507
95/148, -19223463845/71008211968
95/149, -20278884870/73439775749
96/97, 80437152/8587340257
96/101, 304805280/10510100501
96/103, 352263072/11592740743
96/107, 299478432/14025517307
96/109, 191826336/15386239549
96/113, -204798048/18424351793
96/115, -501401184/20113571875
96/119, -1310542944/23863536599
96/121, -1830933600/25937424601
96/125, -3123261024/30517578125
96/127, -3903271008/33038369407
96/131, -5751443040/38579489651
96/133, -6827899488/41615795893
96/137, -9306565728/48261724457
96/139, -10717291104/51888844699
96/143, -13903091808/59797108943
96/145, -15686903904/64097340625
96/149, -19658469984/73439775749
97/98, 83890547/9039207968
97/99, 158201374/9509900499
97/100, 222477357/10000000000
97/101, 276261044/10510100501
97/102, 319092655/11040808032
97/103, 350510082/11592740743
97/104, 370048889/12166529024
97/105, 377242312/12762815625
97/106, 371621259/13382255776
97/107, 352714310/14025517307
97/108, 320047717/14693280768
97/109, 273145404/15386239549
97/110, 211528967/16105100000
97/111, 134717674/16850581551
97/112, 42228465/17623416832
97/113, -66424048/18424351793
97/114, -191727581/19254145824
97/115, -334172178/20113571875
97/116, -494250211/21003416576
97/117, -672456380/21924480357
97/118, -869287713/22877577568
97/119, -1085243566/23863536599
97/120, -1320825623/24883200000
97/121, -1576537896/25937424601
97/122, -1852886725/27027081632
97/123, -2150380778/28153056843
97/124, -2469531051/29316250624
97/125, -2810850868/30517578125
97/126, -3174855881/31757969376
97/127, -3562064070/33038369407
97/128, -3972995743/34359738368
97/129, -4408173536/35723051649
97/130, -4868122413/37129300000
97/131, -5353369666/38579489651
97/132, -5864444915/40074642432
97/133, -6401880108/41615795893
97/134, -6966209521/43204003424
97/135, -7557969758/44840334375
97/136, -8177699751/46525874176
97/137, -8825940760/48261724457
97/138, -9503236373/50049003168
97/139, -10210132506/51888844699
97/140, -10947177403/53782400000
97/141, -11714921636/55730836701
97/142, -12513918105/57735339232
97/143, -13344722038/59797108943
97/144, -14207890991/61917364224
97/145, -15103984848/64097340625
97/146, -16033565821/66338290976
97/147, -16997198450/68641485507
97/148, -17995449603/71008211968
97/149, -19028888476/73439775749
98/99, 87453926/9509900499
98/101, 232274406/10510100501
98/103, 333869830/11592740743
98/107, 392295078/14025517307
98/109, 341485606/15386239549
98/111, 232172486/16850581551
98/113, 60441990/18424351793
98/115, -177657242/20113571875
98/117, -486114202/21924480357
98/121, -1330245434/25937424601
98/123, -1874085850/28153056843
98/125, -2504616282/30517578125
98/127, -3226013882/33038369407
98/129, -4042493434/35723051649
98/131, -4958307354/38579489651
98/135, -7105136122/44840334375
98/137, -8344843962/48261724457
98/139, -9701272154/51888844699
98/141, -11178861274/55730836701
98/143, -12782089530/59797108943
98/145, -14515472762/64097340625
98/149, -18390955674/73439775749
99/100, 91129599/10000000000
99/101, 172084374/10510100501
99/103, 301571028/11592740743
99/104, 349147755/12166529024
99/106, 407562309/13382255776
99/107, 417430728/14025517307
99/109, 396048510/15386239549
99/112, 253782243/17623416832
99/113, 174986658/18424351793
99/115, -32676336/20113571875
99/116, -162555921/21003416576
99/118, -476959527/22877577568
99/119, -662509980/23863536599
99/122, -1338764427/27027081632
99/124, -1894491225/29316250624
99/125, -2205400626/30517578125
99/127, -2895966612/33038369407
99/128, -3276692397/34359738368
99/130, -4111720371/37129300000
99/131, -4567106016/38579489651
99/133, -5556347082/41615795893
99/134, -6091300215/43204003424
99/136, -7244633781/46525874176
99/137, -7864126182/48261724457
99/139, -9191559960/51888844699
99/140, -9900627561/53782400000
99/142, -11412297567/57735339232
99/145, -13922211006/64097340625
99/146, -14825793411/66338290976
99/148, -16736857137/71008211968
99/149, -17745507450/73439775749
100/101, 94919900/10510100501
100/103, 252831900/11592740743
100/107, 427319900/14025517307
100/109, 436023900/15386239549
100/111, 387055900/16850581551
100/113, 276383900/18424351793
100/117, -146392100/21924480357
100/119, -466752100/23863536599
100/121, -865328100/25937424601
100/123, -1346344100/28153056843
100/127, -2572784100/33038369407
100/129, -3326848100/35723051649
100/131, -4180632100/38579489651
100/133, -5138552100/41615795893
100/137, -7384656100/48261724457
100/139, -8681864100/51888844699
100/141, -10101256100/55730836701
100/143, -11647440100/59797108943
100/147, -15138808100/68641485507
100/149, -17093400100/73439775749
101/102, 98827187/11040808032
101/103, 186860302/11592740743
101/104, 263606061/12166529024
101/105, 328568756/12762815625
101/106, 381250255/13382255776
101/107, 421150002/14025517307
101/108, 447765017/14693280768
101/109, 460589896/15386239549
101/110, 459116811/16105100000
101/111, 442835510/16850581551
101/112, 411233317/17623416832
101/113, 363795132/18424351793
101/114, 300003431/19254145824
101/115, 219338266/20113571875
101/116, 121277265/21003416576
101/117, 5295632/21924480357
101/118, -129133853/22877577568
101/119, -282540834/23863536599
101/120, -455457379/24883200000
101/121, -648417980/25937424601
101/122, -861959553/27027081632
101/123, -1096621438/28153056843
101/124, -1352945399/29316250624
101/125, -1631475624/30517578125
101/126, -1932758725/31757969376
101/127, -2257343738/33038369407
101/128, -2605782123/34359738368
101/129, -2978627764/35723051649
101/130, -3376436969/37129300000
101/131, -3799768470/38579489651
101/132, -4249183423/40074642432
101/133, -4725245408/41615795893
101/134, -5228520429/43204003424
101/135, -5759576914/44840334375
101/136, -6318985715/46525874176
101/137, -6907320108/48261724457
101/138, -7525155793/50049003168
101/139, -8173070894/51888844699
101/140, -8851645959/53782400000
